Order ID,Customer ID,Product ID,Order Date,Year,Month Name,Week No,Fiscal Quarter,Country,State,City,Region,Market,Category,Sub Category,Product Name,Sales,Profit,Quantity,Discount,Shipping Cost,Delivery Date,Delivery Days,Customer Name ,Customer Gender,Customer Age,Segment,Ship Mode,Order Priority,Salesperson,Return Status,Payment Mode
ORD01803,CUST2876,PROD367,10-04-2030,2025,February,9,Q1,India,Gujarat,Ahmedabad,South,India,Office Supplies,Office Supplies Sub,Pen Set,5744,1082.38,2,0.04,344.85,16-04-2030,6,Aisha Reyansh Jain,Female,36,Home Office,Standard Class,High,Rohan Mehta,Not Returned,UPI
ORD01804,CUST5205,PROD556,11-04-2030,2025,January,3,Q1,India,Karnataka,Bengaluru,South,India,Furniture,Furniture Sub,Smart Phones,5524,974.42,2,0.1,184.38,18-04-2030,7,Aisha Riya Shukla,Female,46,Consumer,Same Day,Critical,Sandeep Yadav,Not Returned,COD
ORD01805,CUST6520,PROD113,12-04-2030,2024,December,52,Q4,India,Karnataka,Bengaluru,West,India,Toys,Toys Sub,Puzzle Set,5036,674.13,7,0.21,236.61,15-04-2030,3,Aisha Rohit Malhotra,Male,47,Consumer,Standard Class,Medium,Vivek Verma,Not Returned,Credit Card
ORD01806,CUST1727,PROD465,13-04-2030,2025,January,2,Q1,India,Maharashtra,Mumbai,East,India,Technology,Technology Sub,Keyboard,6665,1595.37,1,0.24,340.1,15-04-2030,2,Aisha Sai Solanki,Male,31,Home Office,Standard Class,Critical,Pankaj Kumar,Not Returned,Debit Card
ORD01807,CUST8661,PROD731,14-04-2030,2024,June,23,Q2,India,Delhi,New Delhi,North,India,Furniture,Furniture Sub,Smart Phones,4184,775.93,3,0.24,284.19,16-04-2030,2,Aisha Sakshi Bansal,Female,43,Consumer,Standard Class,Medium,Rakesh Singh,Not Returned,Net Banking
ORD01808,CUST6999,PROD376,15-04-2030,2024,August,34,Q3,India,West Bengal,Kolkata,South,India,Electronics,Electronics Sub,Headphones,5251,464.75,1,0.05,393.3,16-04-2030,1,Aisha Sanjay Gupta,Female,43,Consumer,First Class,Critical,Vivek Verma,Not Returned,Debit Card
ORD01809,CUST4822,PROD301,16-04-2030,2024,January,4,Q1,India,West Bengal,Kolkata,East,India,Appliances,Appliances Sub,Mixer,5973,783.62,5,0.2,408.59,22-04-2030,6,Aisha Sanjay Saxena,Female,18,Home Office,First Class,Low,Anjali Gupta,Not Returned,Credit Card
ORD01810,CUST3175,PROD962,17-04-2030,2025,May,19,Q2,India,Karnataka,Bengaluru,North,India,Technology,Technology Sub,Monitor,4733,1107.37,8,0.28,326.73,20-04-2030,3,Aisha Sanjay Shah,Female,34,Consumer,Standard Class,Critical,Pankaj Kumar,Not Returned,Debit Card
ORD01811,CUST5511,PROD863,18-04-2030,2024,August,32,Q3,India,Asam,Jaipur,North,India,Furniture,Furniture Sub,Leptop,4400,790.22,8,0.21,139.19,24-04-2030,6,Aisha Shah,Female,20,Home Office,Second Class,Critical,Priya Kapoor,Returned,COD
ORD01812,CUST1423,PROD195,19-04-2030,2025,October,42,Q4,India,West Bengal,Kolkata,East,India,Beauty,Beauty Sub,Face Wash,6584,742.92,5,0.21,358.41,20-04-2030,1,Aisha Shankar Gaikwad,Female,24,Consumer,Second Class,Medium,Anjali Gupta,Returned,Credit Card
ORD01813,CUST7608,PROD534,20-04-2030,2024,November,46,Q4,India,Uttar Pradesh,Chennai,West,India,Office Supplies,Office Supplies Sub,Notebook,3914,681.21,3,0.05,309.87,21-04-2030,1,Aisha Shankar Patil,Female,31,Home Office,Same Day,Critical,Pankaj Kumar,Not Returned,Credit Card
ORD01814,CUST9644,PROD426,21-04-2030,2024,December,49,Q4,India,Uttar Pradesh,Chennai,North,India,Office Supplies,Office Supplies Sub,Notebook,4143,748.91,4,0.23,250.55,22-04-2030,1,Aisha Shankar Rana,Female,25,Consumer,First Class,Low,Vivek Verma,Not Returned,Debit Card
ORD01815,CUST5259,PROD192,22-04-2030,2024,April,16,Q2,India,Delhi,New Delhi,West,India,Beauty,Beauty Sub,Face Wash,5645,736.56,6,0.19,385.39,27-04-2030,5,Aisha Shankar Thakur,Male,20,Home Office,Same Day,High,Rakesh Singh,Not Returned,Debit Card
ORD01816,CUST7727,PROD423,23-04-2030,2024,December,52,Q4,India,West Bengal,Kolkata,South,India,Technology,Technology Sub,SSD,6463,1755.59,6,0.29,376.82,27-04-2030,4,Aisha Sharma,Male,19,Consumer,First Class,Medium,Amit Sharma,Not Returned,Net Banking
ORD01817,CUST6445,PROD266,24-04-2030,2024,February,5,Q1,India,West Bengal,Kolkata,East,India,Furniture,Furniture Sub,Smart Phones,6820,1110.39,2,0.11,210.78,27-04-2030,3,Aisha Shaurya Goyal,Female,42,Home Office,Standard Class,Critical,Priya Kapoor,Not Returned,UPI
ORD01818,CUST6911,PROD489,25-04-2030,2025,December,51,Q4,India,Gujarat,Ahmedabad,East,India,Toys,Toys Sub,Puzzle Set,6030,769.26,1,0.09,416.85,27-04-2030,2,Aisha Shinde,Male,33,Home Office,Same Day,Medium,Anjali Gupta,Not Returned,Debit Card
ORD01819,CUST3687,PROD811,26-04-2030,2025,November,45,Q4,India,Maharashtra,Mumbai,North,India,Office Supplies,Office Supplies Sub,Notebook,3804,630.15,1,0.12,289.3,02-05-2030,6,Aisha Shreya Yadav,Male,47,Consumer,First Class,Medium,Amit Sharma,Not Returned,UPI
ORD01820,CUST5450,PROD789,27-04-2030,2025,June,27,Q2,India,Uttar Pradesh,Chennai,North,India,Electronics,Electronics Sub,Speaker,5002,606.58,4,0.15,266.36,29-04-2030,2,Aisha Shukla,Male,59,Consumer,Second Class,Critical,Amit Sharma,Not Returned,COD
ORD01821,CUST9969,PROD758,28-04-2030,2024,June,23,Q2,India,Karnataka,Bengaluru,East,India,Furniture,Furniture Sub,Smart Phones,5471,994.71,2,0.01,315.93,04-05-2030,6,Aisha Singh,Male,35,Consumer,First Class,Medium,Anjali Gupta,Not Returned,COD
ORD01822,CUST2602,PROD415,29-04-2030,2025,February,6,Q1,India,West Bengal,Kolkata,South,India,Technology,Technology Sub,Keyboard,4144,1044.73,6,0.12,322.03,04-05-2030,5,Aisha Solanki,Female,53,Consumer,Standard Class,High,Sandeep Yadav,Not Returned,UPI
ORD01823,CUST1386,PROD103,30-04-2030,2024,September,40,Q3,India,Maharashtra,Mumbai,East,India,Furniture,Furniture Sub,Leptop,5040,947.36,2,0.26,271.19,04-05-2030,4,Aisha Soni,Female,37,Consumer,Standard Class,Medium,Anjali Gupta,Not Returned,UPI
ORD01824,CUST5634,PROD618,01-05-2030,2025,July,31,Q3,India,Karnataka,Bengaluru,North,India,Office Supplies,Office Supplies Sub,Printer Paper,4509,877.08,2,0.04,249.91,02-05-2030,1,Aisha Srivastava,Female,46,Corporate,Standard Class,High,Vivek Verma,Not Returned,Debit Card
ORD01825,CUST1000,PROD307,02-05-2030,2024,September,39,Q3,India,Uttar Pradesh,Chennai,North,India,Technology,Technology Sub,Monitor,6575,1758.46,6,0.27,287.93,07-05-2030,5,Aisha Sunil Bhardwaj,Female,24,Consumer,Standard Class,Critical,Sandeep Yadav,Not Returned,Net Banking
ORD01826,CUST8295,PROD629,03-05-2030,2024,June,26,Q2,India,Maharashtra,Mumbai,East,India,Technology,Technology Sub,Keyboard,4640,1141.38,4,0.13,277.94,10-05-2030,7,Aisha Sunil Malhotra,Female,35,Consumer,Standard Class,Medium,Pankaj Kumar,Not Returned,UPI
ORD01827,CUST7555,PROD205,04-05-2030,2025,July,29,Q3,India,Gujarat,Ahmedabad,West,India,Fashion,Fashion Sub,Shoes,4128,340.12,5,0.15,168.42,08-05-2030,4,Aisha Tanvi Desai,Male,32,Consumer,First Class,Low,Rakesh Singh,Not Returned,Net Banking
ORD01828,CUST6293,PROD399,05-05-2030,2024,February,6,Q1,India,Asam,Jaipur,East,India,Furniture,Furniture Sub,Smart Phones,6032,1152.45,1,0.02,355.9,10-05-2030,5,Aisha Tanvi More,Male,34,Consumer,Second Class,Low,Priya Kapoor,Not Returned,UPI
ORD01829,CUST1454,PROD353,06-05-2030,2024,April,16,Q2,India,Maharashtra,Pune,West,India,Toys,Toys Sub,Puzzle Set,6201,707.96,8,0.13,481.48,07-05-2030,1,Aisha Tiwari,Female,61,Home Office,First Class,Medium,Anjali Gupta,Not Returned,Credit Card
ORD01830,CUST3698,PROD736,07-05-2030,2025,May,19,Q2,India,Uttar Pradesh,Chennai,South,India,Fashion,Fashion Sub,T-Shirt,5944,548.9,7,0.03,357.61,08-05-2030,1,Aisha Varun Parmar,Female,60,Home Office,Same Day,Critical,Pankaj Kumar,Not Returned,UPI
ORD01831,CUST9598,PROD530,08-05-2030,2024,January,3,Q1,India,Maharashtra,Pune,North,India,Office Supplies,Office Supplies Sub,Pen Set,4116,667.65,8,0.02,234,14-05-2030,6,Aisha Veer Gupta,Female,34,Corporate,First Class,Low,Sandeep Yadav,Not Returned,Credit Card
ORD01832,CUST8981,PROD314,09-05-2030,2025,July,28,Q3,India,Gujarat,Ahmedabad,East,India,Electronics,Electronics Sub,Headphones,6840,627.32,4,0.23,235.24,10-05-2030,1,Aisha Veer Malhotra,Female,33,Consumer,First Class,Low,Anjali Gupta,Not Returned,Net Banking
ORD01833,CUST7432,PROD197,10-05-2030,2025,June,25,Q2,India,Gujarat,Ahmedabad,East,India,Office Supplies,Office Supplies Sub,Printer Paper,4731,859.76,6,0.1,297.35,17-05-2030,7,Aisha Veer Yadav,Female,18,Consumer,Standard Class,Medium,Anjali Gupta,Not Returned,Net Banking
ORD01834,CUST4916,PROD858,11-05-2030,2024,September,37,Q3,India,Uttar Pradesh,Varanasi,South,India,Electronics,Electronics Sub,Speaker,4512,463.94,1,0.23,281.78,14-05-2030,3,Aisha Verma,Female,32,Home Office,Standard Class,High,Anjali Gupta,Not Returned,Debit Card
ORD01835,CUST9122,PROD580,12-05-2030,2024,December,50,Q4,India,Uttar Pradesh,Lucknow,South,India,Toys,Toys Sub,Puzzle Set,6446,748.3,7,0.08,319.09,15-05-2030,3,Aisha Vijay Rana,Male,40,Consumer,First Class,Critical,Vivek Verma,Returned,COD
ORD01836,CUST7430,PROD282,13-05-2030,2025,July,29,Q3,India,Gujarat,Ahmedabad,North,India,Office Supplies,Office Supplies Sub,Printer Paper,3654,551.81,3,0.11,124.22,17-05-2030,4,Aisha Vikas Goyal,Male,28,Corporate,First Class,Low,Priya Kapoor,Not Returned,COD
ORD01837,CUST5878,PROD356,14-05-2030,2024,May,18,Q2,India,Karnataka,Bengaluru,South,India,Sports,Sports Sub,Cricket Bat,4369,351.38,7,0.29,198.06,18-05-2030,4,Aisha Vikas Naik,Male,24,Corporate,First Class,High,Rohan Mehta,Not Returned,UPI
ORD01838,CUST2885,PROD389,15-05-2030,2024,July,28,Q3,India,Uttar Pradesh,Chennai,East,India,Office Supplies,Office Supplies Sub,Pen Set,3948,776.78,8,0,139.6,22-05-2030,7,Aisha Vivaan Goyal,Male,24,Consumer,Second Class,Low,Vivek Verma,Not Returned,Net Banking
ORD01839,CUST9053,PROD406,16-05-2030,2025,June,25,Q2,India,Maharashtra,Mumbai,West,India,Sports,Sports Sub,Cricket Bat,5759,658.62,6,0.2,339.67,20-05-2030,4,Aisha Vivaan More,Female,50,Home Office,Same Day,Low,Vivek Verma,Not Returned,COD
ORD01840,CUST6656,PROD508,17-05-2030,2025,August,32,Q3,India,West Bengal,Kolkata,North,India,Furniture,Furniture Sub,Smart Phones,3501,617.73,5,0.23,201.04,24-05-2030,7,Aisha Yadav,Female,40,Corporate,Second Class,Low,Rakesh Singh,Not Returned,Debit Card
ORD01841,CUST4770,PROD154,18-05-2030,2024,December,52,Q4,India,Karnataka,Bengaluru,South,India,Electronics,Electronics Sub,Speaker,5353,616.12,6,0.12,421.52,20-05-2030,2,Aisha Yash Mishra,Female,43,Corporate,Second Class,Low,Sandeep Yadav,Not Returned,UPI
ORD01842,CUST2671,PROD508,19-05-2030,2024,February,8,Q1,India,Karnataka,Bengaluru,South,India,Groceries,Groceries Sub,Dry Fruits,6059,735.63,4,0.11,363.61,21-05-2030,2,Aisha Yash Tiwari,Male,27,Corporate,Same Day,Critical,Anjali Gupta,Not Returned,COD
ORD01843,CUST6393,PROD366,20-05-2030,2025,May,20,Q2,India,Uttar Pradesh,Varanasi,West,India,Appliances,Appliances Sub,Mixer,4802,646.43,1,0.26,180.73,26-05-2030,6,Ajay Aarav Dubey,Female,47,Home Office,Second Class,Medium,Priya Kapoor,Not Returned,UPI
ORD01844,CUST9011,PROD225,21-05-2030,2024,July,30,Q3,India,Gujarat,Ahmedabad,West,India,Fashion,Fashion Sub,T-Shirt,5276,510.18,2,0.18,249.38,24-05-2030,3,Ajay Aarav Goyal,Female,26,Home Office,Second Class,High,Priya Kapoor,Not Returned,COD
ORD01845,CUST5889,PROD397,22-05-2030,2024,December,50,Q4,India,Delhi,New Delhi,East,India,Technology,Technology Sub,Mouse,4143,1094.12,6,0.22,310.3,26-05-2030,4,Ajay Aarav More,Female,30,Corporate,First Class,Medium,Pankaj Kumar,Not Returned,Debit Card
ORD01846,CUST3729,PROD270,23-05-2030,2024,August,35,Q3,India,Karnataka,Bengaluru,West,India,Fashion,Fashion Sub,T-Shirt,5942,667.34,1,0.3,313.59,30-05-2030,7,Ajay Abhishek Rawat,Female,36,Consumer,Second Class,High,Anjali Gupta,Not Returned,Net Banking
ORD01847,CUST8301,PROD449,24-05-2030,2025,January,4,Q1,India,Asam,Jaipur,West,India,Office Supplies,Office Supplies Sub,Pen Set,5518,852.04,7,0.16,200.86,25-05-2030,1,Ajay Aditi Rana,Male,64,Home Office,Standard Class,Critical,Sandeep Yadav,Not Returned,Debit Card
ORD01848,CUST7749,PROD487,25-05-2030,2024,April,17,Q2,India,West Bengal,Kolkata,West,India,Office Supplies,Office Supplies Sub,Printer Paper,6771,1156.91,5,0.28,204.47,01-06-2030,7,Ajay Aditi Soni,Male,29,Consumer,Standard Class,High,Vivek Verma,Not Returned,Net Banking
ORD01849,CUST6295,PROD482,26-05-2030,2024,March,12,Q1,India,Karnataka,Bengaluru,South,India,Technology,Technology Sub,Monitor,5440,1313.46,8,0.21,398.02,02-06-2030,7,Ajay Aditya Bhardwaj,Female,62,Consumer,First Class,High,Vivek Verma,Not Returned,Net Banking
ORD01850,CUST8983,PROD186,27-05-2030,2024,February,9,Q1,India,Gujarat,Ahmedabad,East,India,Beauty,Beauty Sub,Face Wash,5167,446.92,7,0.2,215.34,02-06-2030,6,Ajay Aditya Jadhav,Male,64,Consumer,Same Day,Critical,Anjali Gupta,Not Returned,UPI
ORD01851,CUST2269,PROD285,28-05-2030,2024,August,31,Q3,India,West Bengal,Kolkata,East,India,Office Supplies,Office Supplies Sub,Notebook,5825,951.06,2,0.27,400.36,03-06-2030,6,Ajay Agarwal,Female,44,Home Office,First Class,High,Sandeep Yadav,Not Returned,Credit Card
ORD01852,CUST4697,PROD526,29-05-2030,2024,October,41,Q4,India,Asam,Jaipur,South,India,Sports,Sports Sub,Cricket Bat,5323,702.81,8,0.26,349.15,05-06-2030,7,Ajay Aisha Bansal,Female,41,Corporate,Second Class,High,Vivek Verma,Not Returned,Net Banking
ORD01853,CUST4567,PROD761,30-05-2030,2025,August,33,Q3,India,Maharashtra,Mumbai,South,India,Fashion,Fashion Sub,Shoes,6437,619.54,8,0.08,305.7,02-06-2030,3,Ajay Anand Shinde,Male,41,Corporate,Same Day,Low,Anjali Gupta,Not Returned,Net Banking
ORD01854,CUST7488,PROD242,31-05-2030,2025,February,6,Q1,India,Uttar Pradesh,Chennai,South,India,Appliances,Appliances Sub,Air Purifier,4792,593.83,1,0.06,237.2,02-06-2030,2,Ajay Anand Trivedi,Male,26,Corporate,Second Class,Critical,Rohan Mehta,Not Returned,COD
ORD01855,CUST3521,PROD435,01-06-2030,2025,December,1,Q4,India,Uttar Pradesh,Prayagraj,East,India,Office Supplies,Office Supplies Sub,Printer Paper,4746,804.36,6,0.15,197.31,07-06-2030,6,Ajay Anjali Dixit,Male,46,Home Office,Same Day,Low,Rohan Mehta,Not Returned,COD
ORD01856,CUST2364,PROD760,02-06-2030,2025,October,42,Q4,India,Delhi,New Delhi,East,India,Office Supplies,Office Supplies Sub,Printer Paper,6299,1037.31,6,0.24,445.33,03-06-2030,1,Ajay Anjali Kadam,Male,55,Corporate,Standard Class,High,Amit Sharma,Not Returned,Credit Card
ORD01857,CUST4159,PROD525,03-06-2030,2025,July,29,Q3,India,Asam,Jaipur,South,India,Appliances,Appliances Sub,Mixer,4769,657.76,5,0.21,220.93,08-06-2030,5,Ajay Anjali Verma,Male,59,Home Office,Same Day,Critical,Sandeep Yadav,Not Returned,COD
ORD01858,CUST2838,PROD898,04-06-2030,2024,April,17,Q2,India,Uttar Pradesh,Varanasi,South,India,Technology,Technology Sub,Mouse,6816,1501.51,5,0.27,279.96,10-06-2030,6,Ajay Ankit Jain,Female,44,Consumer,Second Class,Medium,Anjali Gupta,Not Returned,Debit Card
ORD01859,CUST2236,PROD980,05-06-2030,2024,April,15,Q2,India,West Bengal,Kolkata,West,India,Technology,Technology Sub,SSD,4618,1060.5,6,0.11,284.2,12-06-2030,7,Ajay Ankit Tiwari,Female,45,Consumer,Standard Class,Medium,Anjali Gupta,Not Returned,Credit Card
ORD01860,CUST7661,PROD243,06-06-2030,2024,January,1,Q1,India,West Bengal,Kolkata,South,India,Technology,Technology Sub,SSD,4635,1191.95,5,0.26,350.69,07-06-2030,1,Ajay Arjun Sharma,Male,42,Home Office,Second Class,Medium,Priya Kapoor,Returned,Net Banking
ORD01861,CUST4395,PROD479,07-06-2030,2024,May,21,Q2,India,Uttar Pradesh,Chennai,West,India,Office Supplies,Office Supplies Sub,Pen Set,4566,886.45,1,0.17,338.1,12-06-2030,5,Ajay Arjun Yadav,Female,38,Consumer,Same Day,Low,Rohan Mehta,Not Returned,UPI
ORD01862,CUST8243,PROD297,08-06-2030,2024,July,27,Q3,India,Uttar Pradesh,Varanasi,South,India,Appliances,Appliances Sub,Mixer,3899,397.74,1,0,135.08,10-06-2030,2,Ajay Arora,Female,58,Consumer,Second Class,Low,Anjali Gupta,Not Returned,Debit Card
ORD01863,CUST2784,PROD559,09-06-2030,2025,October,41,Q4,India,Asam,Jaipur,South,India,Office Supplies,Office Supplies Sub,Notebook,5051,808.22,4,0.06,232.93,15-06-2030,6,Ajay Bai Chauhan,Male,21,Home Office,Standard Class,High,Anjali Gupta,Not Returned,UPI
ORD01864,CUST5690,PROD654,10-06-2030,2025,January,3,Q1,India,Maharashtra,Mumbai,West,India,Technology,Technology Sub,Laptop,6017,1666.68,3,0.17,187.45,17-06-2030,7,Ajay Bai Dubey,Female,63,Consumer,Standard Class,High,Pankaj Kumar,Not Returned,Debit Card
ORD01865,CUST4982,PROD728,11-06-2030,2024,June,23,Q2,India,Maharashtra,Mumbai,West,India,Office Supplies,Office Supplies Sub,Printer Paper,4142,630.92,3,0.29,323.79,14-06-2030,3,Ajay Bai Kulkarni,Female,26,Consumer,Same Day,Low,Rakesh Singh,Not Returned,Debit Card
ORD01866,CUST9340,PROD355,12-06-2030,2024,June,23,Q2,India,Uttar Pradesh,Prayagraj,East,India,Furniture,Furniture Sub,Leptop,5860,1050.32,4,0.29,178.25,13-06-2030,1,Ajay Bansal,Female,61,Consumer,Second Class,High,Priya Kapoor,Not Returned,Debit Card
ORD01867,CUST4503,PROD807,13-06-2030,2025,May,22,Q2,India,Maharashtra,Mumbai,North,India,Technology,Technology Sub,Monitor,6137,1569.39,5,0.01,200.69,15-06-2030,2,Ajay Ben Bhardwaj,Male,32,Consumer,Second Class,Critical,Anjali Gupta,Not Returned,Credit Card
ORD01868,CUST5373,PROD991,14-06-2030,2024,February,7,Q1,India,Gujarat,Ahmedabad,West,India,Electronics,Electronics Sub,Speaker,4195,418.86,6,0.21,334.97,15-06-2030,1,Ajay Ben Jadhav,Female,49,Consumer,Standard Class,Critical,Anjali Gupta,Not Returned,Net Banking
ORD01869,CUST5177,PROD876,15-06-2030,2025,January,2,Q1,India,Delhi,New Delhi,North,India,Technology,Technology Sub,Monitor,5175,1394.64,6,0.23,224.92,20-06-2030,5,Ajay Ben Kadam,Female,56,Consumer,Standard Class,Low,Amit Sharma,Not Returned,UPI
ORD01870,CUST7467,PROD114,16-06-2030,2025,February,9,Q1,India,West Bengal,Kolkata,South,India,Technology,Technology Sub,Monitor,3702,851.35,3,0.03,198.3,19-06-2030,3,Ajay Bhatt,Female,41,Consumer,Second Class,Medium,Amit Sharma,Not Returned,Net Banking
ORD01871,CUST6791,PROD519,17-06-2030,2025,March,13,Q1,India,Asam,Jaipur,West,India,Office Supplies,Office Supplies Sub,Printer Paper,6362,1204.79,6,0.25,425.9,20-06-2030,3,Ajay Chandra Agarwal,Female,32,Consumer,Standard Class,Low,Rohan Mehta,Not Returned,Credit Card
ORD01872,CUST1398,PROD926,18-06-2030,2025,September,36,Q3,India,Asam,Jaipur,North,India,Technology,Technology Sub,SSD,6947,1583.34,6,0.01,251.26,23-06-2030,5,Ajay Chandra Bhardwaj,Male,50,Consumer,Standard Class,High,Rakesh Singh,Not Returned,Net Banking
ORD01873,CUST1591,PROD233,19-06-2030,2025,July,30,Q3,India,Gujarat,Ahmedabad,West,India,Office Supplies,Office Supplies Sub,Pen Set,6888,1329.76,1,0.14,479.27,24-06-2030,5,Ajay Chandra Dubey,Female,19,Consumer,First Class,High,Anjali Gupta,Not Returned,Net Banking
ORD01874,CUST5992,PROD293,20-06-2030,2025,July,28,Q3,India,Delhi,New Delhi,North,India,Technology,Technology Sub,Keyboard,3759,1029.23,8,0.14,223.27,22-06-2030,2,Ajay Chandra Nair,Female,25,Home Office,Standard Class,Medium,Rohan Mehta,Not Returned,Net Banking
ORD01875,CUST6145,PROD890,21-06-2030,2025,February,8,Q1,India,Uttar Pradesh,Chennai,South,India,Office Supplies,Office Supplies Sub,Printer Paper,4473,858.03,8,0.13,207.55,27-06-2030,6,Ajay Chandra Parmar,Male,29,Corporate,Same Day,Critical,Amit Sharma,Not Returned,COD
ORD01876,CUST8441,PROD223,22-06-2030,2025,September,38,Q3,India,West Bengal,Kolkata,South,India,Appliances,Appliances Sub,Air Purifier,5417,434.94,6,0.02,238.92,24-06-2030,2,Ajay Chandra Sharma,Female,41,Corporate,Standard Class,Low,Rohan Mehta,Not Returned,COD
ORD01877,CUST7553,PROD436,23-06-2030,2024,March,11,Q1,India,Gujarat,Ahmedabad,East,India,Technology,Technology Sub,SSD,3918,954.3,6,0.05,291.34,28-06-2030,5,Ajay Chauhan,Female,58,Corporate,Second Class,Medium,Sandeep Yadav,Not Returned,COD
ORD01878,CUST1633,PROD177,24-06-2030,2025,December,1,Q4,India,Uttar Pradesh,Chennai,South,India,Technology,Technology Sub,Monitor,3809,930.1,8,0.2,166.13,30-06-2030,6,Ajay Chavan,Male,35,Consumer,Same Day,Medium,Pankaj Kumar,Not Returned,Net Banking
ORD01879,CUST9408,PROD269,25-06-2030,2025,September,37,Q3,India,Maharashtra,Pune,East,India,Technology,Technology Sub,Laptop,6792,1593.15,8,0.18,241.33,28-06-2030,3,Ajay Chirag Malhotra,Female,18,Corporate,First Class,High,Vivek Verma,Not Returned,UPI
ORD01880,CUST1351,PROD366,26-06-2030,2025,February,6,Q1,India,Maharashtra,Pune,West,India,Appliances,Appliances Sub,Mixer,6893,557.1,8,0.25,348.81,03-07-2030,7,Ajay Chirag Sawant,Male,53,Consumer,Second Class,Medium,Anjali Gupta,Not Returned,UPI
ORD01881,CUST9190,PROD837,27-06-2030,2025,October,44,Q4,India,Delhi,New Delhi,East,India,Technology,Technology Sub,SSD,3521,918.05,7,0.17,222.35,01-07-2030,4,Ajay Das Dixit,Male,54,Consumer,Second Class,Medium,Vivek Verma,Not Returned,Credit Card
ORD01882,CUST9985,PROD684,28-06-2030,2025,July,28,Q3,India,Uttar Pradesh,Chennai,East,India,Furniture,Furniture Sub,Leptop,4096,897.26,7,0.28,296.19,29-06-2030,1,Ajay Das Parmar,Male,50,Consumer,Standard Class,Medium,Anjali Gupta,Not Returned,COD
ORD01883,CUST4361,PROD925,29-06-2030,2024,July,27,Q3,India,Uttar Pradesh,Chennai,West,India,Furniture,Furniture Sub,Smart Phones,6923,1384.24,8,0.23,469.17,01-07-2030,2,Ajay Deepak Menon,Female,64,Consumer,Second Class,Critical,Priya Kapoor,Not Returned,UPI
ORD01884,CUST6476,PROD948,30-06-2030,2025,August,35,Q3,India,Uttar Pradesh,Varanasi,North,India,Groceries,Groceries Sub,Dry Fruits,5710,597.75,8,0.18,444.35,07-07-2030,7,Ajay Deepak Rajput,Female,27,Consumer,First Class,High,Anjali Gupta,Returned,Debit Card
ORD01885,CUST1966,PROD282,01-07-2030,2025,February,6,Q1,India,Uttar Pradesh,Chennai,North,India,Technology,Technology Sub,Laptop,6393,1472.72,4,0.03,314.22,04-07-2030,3,Ajay Devi Agarwal,Female,28,Home Office,Second Class,Medium,Sandeep Yadav,Not Returned,Debit Card
ORD01886,CUST5717,PROD599,02-07-2030,2025,May,22,Q2,India,Uttar Pradesh,Chennai,East,India,Technology,Technology Sub,Keyboard,4273,1031.26,7,0.01,312.5,04-07-2030,2,Ajay Devi Gupta,Female,53,Home Office,Standard Class,High,Pankaj Kumar,Not Returned,Credit Card
